title,id,chart,90% EX bpi,avg EX,90% EX,wr EX,max EX,diff,avg money,wr money,players,mfcs,notecount,untimed
osaka EVOLVED -毎度、おおきに！- (TYPE3),461.0,EDP,19.89,1029.0,1368.0,1505.0,1521.0,15.0,852096.0,999840.0,455.0,0.0,507.0,47.0
タイガーランペイジ,855.0,CDP,19.85,1317.0,1757.0,1933.0,1953.0,17.0,856748.0,999800.0,609.0,0.0,651.0,13.0
Rise As One,1197.0,ESP,19.74,1422.0,1876.0,2063.0,2085.0,17.0,858665.0,999780.0,380.0,0.0,695.0,38.0
STULTI,529.0,EDP,19.72,1104.0,1460.0,1606.0,1623.0,16.0,860373.0,999830.0,611.0,0.0,541.0,18.0
&dagger;渚の小悪魔ラヴリィ～レイディオ&dagger;,557.0,EDP,19.66,1252.0,1655.0,1820.0,1839.0,16.0,860074.0,999810.0,838.0,0.0,613.0,23.0
GERBERA,1078.0,EDP,19.64,1528.0,2052.0,2258.0,2280.0,16.0,850868.0,999780.0,321.0,0.0,760.0,32.0
Avenger,857.0,CSP,19.62,1460.0,2286.0,2526.0,2541.0,18.0,774776.0,999850.0,817.0,0.0,847.0,22.0
伐折羅-vajra-,1182.0,EDP,19.54,1358.0,1668.0,1827.0,1854.0,16.0,897785.0,999730.0,210.0,0.0,618.0,13.0
PARANOiA ～HADES～,251.0,DDP,19.48,938.0,1239.0,1363.0,1377.0,15.0,864462.0,999860.0,729.0,0.0,459.0,1.0
Anti-Matter,341.0,EDP,19.35,1158.0,1533.0,1687.0,1704.0,17.0,855667.0,999830.0,808.0,0.0,568.0,43.0
Let's DANCE aROUND!!,1066.0,CDP,19.34,1285.0,1611.0,1768.0,1791.0,16.0,887235.0,999770.0,324.0,0.0,597.0,15.0
バンブーソード・ガール,597.0,CDP,19.31,1396.0,1830.0,2013.0,2034.0,17.0,859338.0,999220.0,419.0,0.0,678.0,55.0
ｍｅｍｏｒｙ／／ＤＡＴＡＭＯＳＨＥＲ,1224.0,ESP,19.26,1335.0,1682.0,1846.0,1869.0,16.0,886412.0,999770.0,756.0,0.0,623.0,5.0
Rise As One,1197.0,EDP,19.26,1108.0,1809.0,2000.0,2010.0,17.0,754795.0,999320.0,90.0,0.0,670.0,18.0
嘆きの樹,614.0,EDP,19.23,1227.0,1717.0,1893.0,1908.0,16.0,831344.0,999850.0,904.0,0.0,636.0,25.0
roppongi EVOLVED ver.D,381.0,EDP,19.19,1043.0,1414.0,1558.0,1572.0,16.0,848140.0,999860.0,488.0,0.0,524.0,18.0
Drive Away,1198.0,EDP,19.18,1265.0,1652.0,1817.0,1836.0,17.0,867749.0,999810.0,86.0,0.0,612.0,12.0
バンブーソード・ガール,597.0,EDP,19.17,1203.0,1571.0,1728.0,1746.0,15.0,868140.0,999820.0,795.0,0.0,582.0,9.0
PARANOIA survivor MAX,127.0,DDP,19.02,801.0,1020.0,1121.0,1134.0,11.0,882060.0,999870.0,272.0,0.0,378.0,3.0
Valkyrie dimension,395.0,DDP,19.0,981.0,1266.0,1392.0,1407.0,14.0,871190.0,999850.0,745.0,0.0,469.0,25.0
Metamorphic,1256.0,EDP,18.94,1296.0,1611.0,1768.0,1791.0,16.0,893122.0,999770.0,67.0,0.0,597.0,1.0
Last Card,941.0,EDP,18.93,1278.0,1836.0,2026.0,2040.0,15.0,821743.0,999860.0,598.0,0.0,680.0,5.0
DDR TAGMIX -LAST DanceR-,1046.0,DDP,18.9,1068.0,1382.0,1520.0,1536.0,14.0,865301.0,999840.0,373.0,0.0,512.0,50.0
New Century,700.0,EDP,18.87,1095.0,1633.0,1804.0,1815.0,17.0,796539.0,999890.0,835.0,0.0,605.0,35.0
打打打打打打打打打打,693.0,CDP,18.86,1092.0,1630.0,1801.0,1812.0,16.0,800908.0,999890.0,1007.0,0.0,604.0,15.0
JOMANDA,613.0,EDP,18.84,1037.0,1350.0,1485.0,1500.0,15.0,868269.0,999850.0,663.0,0.0,500.0,19.0
White Stream,1257.0,EDP,18.8,1523.0,1857.0,2035.0,2064.0,16.0,901047.0,999710.0,60.0,0.0,688.0,11.0
VANESSA,396.0,EDP,18.78,1046.0,1368.0,1506.0,1521.0,16.0,867959.0,999850.0,722.0,0.0,507.0,6.0
Be a Hero!,765.0,EDP,18.76,1618.0,2143.0,2360.0,2382.0,17.0,854871.0,999780.0,656.0,0.0,794.0,52.0
MAX 300 (Super-Max-Me Mix),181.0,CDP,18.73,1581.0,2025.0,2226.0,2250.0,17.0,852820.0,999760.0,766.0,0.0,750.0,188.0
Pluto The First,373.0,CSP,18.69,922.0,1458.0,1612.0,1620.0,18.0,757550.0,999920.0,1533.0,0.0,540.0,59.0
Riot of Color,947.0,EDP,18.6,1092.0,1431.0,1575.0,1590.0,16.0,863344.0,999850.0,502.0,0.0,530.0,29.0
SISYPHUS,1226.0,ESP,18.59,1326.0,1776.0,1957.0,1974.0,17.0,852420.0,999830.0,753.0,0.0,658.0,28.0
Tribe,433.0,CDP,18.51,973.0,1236.0,1359.0,1374.0,14.0,873738.0,999850.0,890.0,0.0,458.0,50.0
tokyoEVOLVED (TYPE3),464.0,EDP,18.51,1054.0,1255.0,1373.0,1395.0,16.0,914037.0,999780.0,438.0,0.0,465.0,7.0
Pluto The First,373.0,DDP,18.51,717.0,1058.0,1169.0,1176.0,15.0,810544.0,999930.0,604.0,0.0,392.0,2.0
Pluto,252.0,DDP,18.34,624.0,804.0,885.0,894.0,13.0,877254.0,999910.0,414.0,0.0,298.0,2.0
Go For The Top,485.0,CDP,18.32,1243.0,1719.0,1897.0,1911.0,18.0,837529.0,999860.0,751.0,0.0,637.0,22.0
三毛猫ロック,142.0,EDP,18.29,739.0,880.0,963.0,978.0,13.0,912415.0,999850.0,513.0,0.0,326.0,15.0
DEAD END (&quot;GROOVE RADAR&quot; Special),235.0,CSP,18.23,995.0,1495.0,1653.0,1662.0,18.0,780839.0,999910.0,2009.0,0.0,554.0,75.0
Stella Sinistra,567.0,EDP,18.22,891.0,1163.0,1281.0,1293.0,14.0,867694.0,999880.0,485.0,0.0,431.0,14.0
Chromatic Burst,1199.0,EDP,18.19,1322.0,1771.0,1952.0,1968.0,17.0,853346.0,999840.0,110.0,0.0,656.0,23.0
Over The &ldquo;Period&rdquo;,648.0,ESP,18.11,1283.0,2049.0,2267.0,2277.0,18.0,760956.0,999900.0,1881.0,0.0,759.0,41.0
恋する☆宇宙戦争っ!!,747.0,CDP,18.08,1272.0,2014.0,2228.0,2238.0,17.0,768838.0,999900.0,883.0,0.0,746.0,26.0
chaplet,1173.0,EDP,18.03,1235.0,1549.0,1703.0,1722.0,17.0,882677.0,999810.0,237.0,0.0,574.0,44.0
TYPH&Oslash;N,1041.0,EDP,17.94,1454.0,1846.0,2031.0,2052.0,17.0,881505.0,999790.0,349.0,0.0,684.0,11.0
Death by Glamour,1212.0,CDP,17.88,1718.0,2089.0,2292.0,2322.0,17.0,878442.0,999200.0,85.0,0.0,774.0,215.0
Never See You Again,985.0,EDP,17.88,1417.0,1879.0,2071.0,2088.0,16.0,858046.0,999830.0,371.0,0.0,696.0,25.0
roppongi EVOLVED ver.A,378.0,EDP,17.82,967.0,1271.0,1401.0,1413.0,16.0,860575.0,999880.0,737.0,0.0,471.0,31.0
ランカーキラーガール,904.0,EDP,17.81,1316.0,1665.0,1832.0,1851.0,17.0,881106.0,999810.0,555.0,0.0,617.0,26.0
六兆年と一夜物語,726.0,CDP,17.78,1172.0,1552.0,1711.0,1725.0,16.0,854686.0,999860.0,536.0,0.0,575.0,47.0
Complete Game Victory,1202.0,EDP,17.66,1421.0,1800.0,1981.0,2001.0,17.0,879457.0,999800.0,89.0,0.0,667.0,33.0
roppongi EVOLVED ver.B,379.0,EDP,17.55,1033.0,1293.0,1422.0,1437.0,16.0,887785.0,999850.0,547.0,0.0,479.0,17.0
ANTI ANTHEM,1029.0,EDP,17.52,1169.0,1482.0,1631.0,1647.0,16.0,873905.0,999840.0,507.0,0.0,549.0,64.0
Trigger,326.0,DDP,17.49,744.0,1004.0,1108.0,1116.0,12.0,852003.0,999920.0,360.0,0.0,372.0,10.0
ENDYMION,756.0,ESP,17.48,1274.0,2173.0,2407.0,2415.0,18.0,731489.0,999920.0,1849.0,0.0,805.0,22.0
PRANA,555.0,CDP,17.41,1157.0,1571.0,1734.0,1746.0,16.0,850115.0,999880.0,623.0,0.0,582.0,2.0
Remain,632.0,DDP,17.38,709.0,872.0,958.0,969.0,12.0,899668.0,999890.0,372.0,0.0,323.0,4.0
Good Sound United,1094.0,EDP,17.36,1358.0,1806.0,1992.0,2007.0,16.0,859156.0,999850.0,283.0,0.0,669.0,7.0
New York EVOLVED (Type C),467.0,EDP,17.32,1201.0,1455.0,1597.0,1617.0,16.0,905233.0,999800.0,494.0,0.0,539.0,9.0
POSSESSION (20th Anniversary Mix),813.0,CSP,17.31,1240.0,2038.0,2257.0,2265.0,18.0,739089.0,999920.0,1304.0,0.0,755.0,67.0
Condor,498.0,CDP,17.22,1162.0,1439.0,1582.0,1599.0,15.0,884581.0,999830.0,711.0,0.0,533.0,71.0
Neutrino,752.0,CSP,17.21,1058.0,1595.0,1765.0,1773.0,18.0,794547.0,999920.0,1628.0,0.0,591.0,21.0
Squeeze,577.0,EDP,17.21,1009.0,1314.0,1449.0,1461.0,15.0,868890.0,999880.0,627.0,0.0,487.0,14.0
Get it,1154.0,EDP,17.18,1164.0,1566.0,1728.0,1740.0,17.0,852701.0,999880.0,283.0,0.0,580.0,16.0
PARANOiA (kskst mix),487.0,EDP,17.18,1472.0,1922.0,2119.0,2136.0,17.0,862126.0,999830.0,770.0,0.0,712.0,51.0
NGO,250.0,DDP,17.13,566.0,726.0,800.0,807.0,11.0,876515.0,999930.0,279.0,0.0,269.0,10.0
Jucunda Memoria,1015.0,EDP,17.13,1417.0,1782.0,1961.0,1980.0,17.0,885531.0,999810.0,360.0,0.0,660.0,17.0
suspicions,1216.0,ESP,17.04,1735.0,2259.0,2491.0,2511.0,18.0,866408.0,999340.0,473.0,0.0,837.0,29.0
888,336.0,EDP,17.02,1020.0,1495.0,1654.0,1662.0,15.0,808496.0,999920.0,651.0,0.0,554.0,21.0
Elemental Creation,536.0,CDP,17.0,1480.0,2305.0,2552.0,2562.0,18.0,777612.0,999450.0,563.0,0.0,854.0,22.0
New Era,862.0,DDP,17.0,1228.0,1512.0,1662.0,1680.0,15.0,897792.0,999820.0,588.0,0.0,560.0,7.0
ｍｅｍｏｒｙ／／ＤＡＴＡＭＯＳＨＥＲ,1224.0,DDP,16.97,990.0,1247.0,1373.0,1386.0,13.0,886903.0,999870.0,316.0,0.0,462.0,5.0
GLITTER,1180.0,EDP,16.84,1620.0,1892.0,2071.0,2103.0,16.0,918321.0,999680.0,165.0,0.0,701.0,51.0
Puberty Dysthymia,806.0,DDP,16.81,937.0,1231.0,1358.0,1368.0,13.0,855343.0,999900.0,521.0,0.0,456.0,56.0
Pluto,252.0,BDP,16.72,428.0,548.0,604.0,609.0,9.0,880163.0,999950.0,292.0,0.0,203.0,2.0
osaka EVOLVED -毎度、おおきに！- (TYPE1),459.0,EDP,16.68,956.0,1260.0,1391.0,1401.0,15.0,859888.0,999900.0,541.0,0.0,467.0,27.0
CHAOS,155.0,EDP,16.66,659.0,866.0,956.0,963.0,14.0,866617.0,999930.0,665.0,0.0,321.0,5.0
MEGALOVANIA,1071.0,CSP,16.64,1593.0,2192.0,2422.0,2436.0,18.0,803835.0,999860.0,993.0,0.0,812.0,231.0
ナイト・オブ・ナイツ,677.0,CDP,16.64,1371.0,1941.0,2146.0,2157.0,17.0,828377.0,999890.0,761.0,0.0,719.0,7.0
B4U (&quot;VOLTAGE&quot; Special),229.0,CDP,16.6,772.0,990.0,1092.0,1101.0,15.0,879310.0,999910.0,882.0,0.0,367.0,0.0
阿波おどり -Awaodori- やっぱり踊りはやめられない,616.0,DDP,16.5,742.0,920.0,1013.0,1023.0,13.0,894965.0,999900.0,449.0,0.0,341.0,5.0
Over The &ldquo;Period&rdquo;,648.0,DDP,16.43,1202.0,1622.0,1792.0,1803.0,15.0,845154.0,999890.0,884.0,0.0,601.0,48.0
Lachryma《Re:Queen&rsquo;M》,920.0,ESP,16.42,1686.0,2394.0,2648.0,2661.0,18.0,824472.0,999870.0,1541.0,0.0,887.0,18.0
NGO,250.0,EDP,16.3,766.0,1026.0,1133.0,1140.0,16.0,856334.0,999930.0,651.0,0.0,380.0,10.0
PARANOiA ～HADES～,251.0,CSP,16.3,1209.0,1790.0,1981.0,1989.0,18.0,807438.0,999920.0,1826.0,0.0,663.0,1.0
New Era,862.0,EDP,16.29,1446.0,1806.0,1989.0,2007.0,17.0,890241.0,999820.0,675.0,0.0,669.0,7.0
3y3s,1250.0,EDP,16.29,1495.0,1879.0,2070.0,2088.0,17.0,887030.0,999820.0,181.0,0.0,696.0,7.0
tokyoEVOLVED (TYPE2),463.0,EDP,16.27,1077.0,1279.0,1404.0,1422.0,16.0,915477.0,999820.0,433.0,0.0,474.0,6.0
天空の華,665.0,EDP,16.17,1087.0,1539.0,1702.0,1710.0,15.0,829617.0,999920.0,895.0,0.0,570.0,4.0
[ ]DENTITY,1258.0,ESP,16.15,1644.0,2052.0,2260.0,2280.0,17.0,886781.0,999800.0,186.0,0.0,760.0,37.0
HANIPAGANDA,1229.0,EDP,16.02,1422.0,1625.0,1776.0,1806.0,16.0,933282.0,999700.0,104.0,0.0,602.0,7.0
Neutrino,752.0,DDP,15.95,719.0,939.0,1037.0,1044.0,13.0,864934.0,999930.0,693.0,0.0,348.0,23.0
コメット&rArr;スケイター,1249.0,EDP,15.95,1370.0,1587.0,1738.0,1764.0,15.0,925307.0,999740.0,170.0,0.0,588.0,22.0
ACE FOR ACES,757.0,CSP,15.93,1285.0,2165.0,2400.0,2406.0,18.0,739069.0,999940.0,1614.0,0.0,802.0,16.0
MAX.(period),641.0,CSP,15.8,1086.0,1663.0,1842.0,1848.0,18.0,787995.0,999940.0,1604.0,0.0,616.0,15.0
Firestorm,919.0,CDP,15.73,1172.0,1498.0,1653.0,1665.0,16.0,851836.0,999880.0,406.0,0.0,555.0,151.0
The legend of MAX,135.0,EDP,15.71,1018.0,1314.0,1451.0,1461.0,16.0,874933.0,999900.0,763.0,0.0,487.0,3.0
MUTEKI BUFFALO,969.0,EDP,15.69,1048.0,1309.0,1443.0,1455.0,15.0,891375.0,999880.0,508.0,0.0,485.0,3.0
Megalara Garuda,1088.0,EDP,15.68,1473.0,1757.0,1931.0,1953.0,17.0,911152.0,999780.0,328.0,0.0,651.0,18.0
阿波おどり -Awaodori- やっぱり踊りはやめられない,616.0,EDP,15.67,1006.0,1266.0,1396.0,1407.0,15.0,887480.0,999890.0,686.0,0.0,469.0,5.0
TRIP MACHINE EVOLUTION,480.0,CSP,15.55,1307.0,1890.0,2092.0,2100.0,18.0,813452.0,999920.0,1700.0,0.0,700.0,32.0
New York EVOLVED (Type B),466.0,EDP,15.54,1252.0,1498.0,1647.0,1665.0,16.0,910509.0,999820.0,548.0,0.0,555.0,14.0
MAX 360,815.0,DDP,15.49,1334.0,1711.0,1889.0,1902.0,15.0,877688.0,999870.0,898.0,0.0,634.0,3.0
THE REASON,521.0,CDP,15.49,870.0,1061.0,1168.0,1179.0,15.0,902103.0,999890.0,516.0,0.0,393.0,11.0
JOMANDA,613.0,DDP,15.47,919.0,1117.0,1230.0,1242.0,12.0,902223.0,999880.0,377.0,0.0,414.0,17.0
Idola,599.0,EDP,15.46,1450.0,1811.0,1997.0,2013.0,16.0,885075.0,999840.0,814.0,0.0,671.0,45.0
Emera,743.0,EDP,15.44,1049.0,1422.0,1573.0,1581.0,15.0,848641.0,999920.0,957.0,0.0,527.0,15.0
最小三倍完全数,887.0,EDP,15.4,1218.0,1782.0,1973.0,1980.0,17.0,813290.0,999340.0,445.0,0.0,660.0,3.0
鳳,1234.0,BDP,15.39,694.0,842.0,927.0,936.0,11.0,900157.0,999910.0,173.0,0.0,312.0,27.0
roppongi EVOLVED ver.C,380.0,EDP,15.3,1079.0,1320.0,1454.0,1467.0,16.0,899719.0,999870.0,642.0,0.0,489.0,13.0
新蛇姫,1147.0,ESP,15.27,1378.0,1830.0,2023.0,2034.0,17.0,859638.0,999890.0,796.0,0.0,678.0,8.0
シュレーディンガーの猫,817.0,EDP,15.24,1256.0,1555.0,1714.0,1728.0,15.0,894081.0,999860.0,788.0,0.0,576.0,12.0
CHAOS Terror-Tech Mix,814.0,EDP,15.18,1140.0,1425.0,1572.0,1584.0,15.0,889809.0,999880.0,754.0,0.0,528.0,8.0
&Omega;VERSOUL,918.0,CDP,15.15,1397.0,1760.0,1942.0,1956.0,17.0,885457.0,999860.0,486.0,0.0,652.0,11.0
PRANA＋REVOLUTIONARY ADDICT (U1 DJ Mix),646.0,EDP,15.14,1487.0,1873.0,2067.0,2082.0,16.0,885713.0,999850.0,556.0,0.0,694.0,8.0
Rave in the Shell,1204.0,EDP,15.14,1247.0,1560.0,1721.0,1734.0,16.0,886049.0,999870.0,187.0,0.0,578.0,31.0
MAX.(period),641.0,DDP,15.12,724.0,945.0,1044.0,1050.0,13.0,870413.0,999940.0,475.0,0.0,350.0,3.0
BURNING HEAT！（3 Option MIX）,73.0,EDP,15.11,698.0,842.0,927.0,936.0,12.0,909383.0,999910.0,531.0,0.0,312.0,1.0
voltississimo,893.0,EDP,15.1,1446.0,1736.0,1910.0,1929.0,17.0,906495.0,999810.0,710.0,0.0,643.0,33.0
Healing Vision(X-Special),290.0,CDP,15.08,1011.0,1301.0,1437.0,1446.0,15.0,872458.0,999910.0,605.0,0.0,482.0,26.0
腐れ外道とチョコレゐト,854.0,CDP,15.07,1371.0,1957.0,2167.0,2175.0,17.0,819791.0,999380.0,449.0,0.0,725.0,33.0
New Millennium,1227.0,DDP,15.07,1350.0,1584.0,1740.0,1761.0,15.0,917741.0,999790.0,294.0,0.0,587.0,32.0
&AElig;THER,587.0,DDP,15.03,1184.0,1536.0,1697.0,1707.0,14.0,869806.0,999900.0,927.0,0.0,569.0,19.0
Tohoku EVOLVED,471.0,CSP,14.99,1350.0,1987.0,2201.0,2208.0,18.0,801882.0,999930.0,1624.0,0.0,736.0,46.0
MAXX UNLIMITED,84.0,EDP,14.93,1038.0,1412.0,1562.0,1569.0,15.0,845763.0,999930.0,866.0,0.0,523.0,23.0
SCHWARZSCHILD FIELD,1045.0,EDP,14.92,1319.0,1657.0,1829.0,1842.0,16.0,885412.0,999870.0,414.0,0.0,614.0,21.0
tokyoEVOLVED (TYPE1),462.0,EDP,14.9,1057.0,1239.0,1361.0,1377.0,16.0,921490.0,999840.0,512.0,0.0,459.0,7.0
AWAKE,652.0,CDP,14.86,1323.0,1682.0,1857.0,1869.0,16.0,879147.0,999880.0,735.0,0.0,623.0,26.0
MAXX UNLIMITED,84.0,DDP,14.85,822.0,958.0,1052.0,1065.0,12.0,914517.0,999870.0,423.0,0.0,355.0,55.0
glacia,1087.0,EDP,14.8,1322.0,1679.0,1854.0,1866.0,16.0,881105.0,999880.0,270.0,0.0,622.0,15.0
Elemental Creation,536.0,EDP,14.71,1505.0,2087.0,2310.0,2319.0,17.0,836188.0,999910.0,830.0,0.0,773.0,22.0
Start a New Day,746.0,CDP,14.66,1248.0,1587.0,1753.0,1764.0,16.0,881712.0,999890.0,506.0,0.0,588.0,6.0
Come to Life,734.0,EDP,14.65,1265.0,1679.0,1857.0,1866.0,16.0,859686.0,999910.0,1023.0,0.0,622.0,11.0
PARANOIA survivor MAX,127.0,CDP,14.65,1254.0,1665.0,1842.0,1851.0,16.0,860724.0,999910.0,739.0,0.0,617.0,4.0
Triple Journey -TAG EDITION-,558.0,EDP,14.64,1317.0,1665.0,1839.0,1851.0,17.0,883562.0,999880.0,801.0,0.0,617.0,12.0
GAIA,535.0,EDP,14.64,1343.0,1763.0,1949.0,1959.0,16.0,866877.0,999900.0,780.0,0.0,653.0,0.0
First Time,820.0,EDP,14.63,942.0,1204.0,1330.0,1338.0,15.0,879419.0,999920.0,595.0,0.0,446.0,8.0
888,336.0,CSP,14.6,1420.0,2068.0,2291.0,2298.0,18.0,811024.0,999930.0,1845.0,0.0,766.0,25.0
osaka EVOLVED -毎度、おおきに！- (TYPE1),459.0,DDP,14.59,833.0,1004.0,1106.0,1116.0,12.0,904291.0,999900.0,258.0,0.0,372.0,27.0
MAX 300,65.0,DDP,14.58,753.0,947.0,1046.0,1053.0,12.0,887720.0,999930.0,769.0,0.0,351.0,5.0
Vanquish The Ghost,799.0,EDP,14.58,1135.0,1441.0,1592.0,1602.0,15.0,880728.0,999900.0,738.0,0.0,534.0,18.0
Blew My Mind,560.0,CSP,14.57,1292.0,1919.0,2127.0,2133.0,18.0,796723.0,999940.0,1586.0,0.0,711.0,48.0
SPECIAL SUMMER CAMPAIGN!,617.0,EDP,14.55,1092.0,1350.0,1489.0,1500.0,15.0,894611.0,999890.0,612.0,0.0,500.0,16.0
Destination,638.0,EDP,14.51,1196.0,1458.0,1607.0,1620.0,15.0,897060.0,999870.0,756.0,0.0,540.0,44.0
IX,583.0,CSP,14.44,1264.0,2165.0,2402.0,2406.0,18.0,722089.0,999960.0,1731.0,0.0,802.0,49.0
BREAKING THE FUTURE,1188.0,DDP,14.42,1263.0,1517.0,1671.0,1686.0,14.0,905259.0,999850.0,214.0,0.0,562.0,38.0
轟け！恋のビーンボール！！,579.0,EDP,14.38,1150.0,1563.0,1730.0,1737.0,16.0,849239.0,999930.0,736.0,0.0,579.0,6.0
GLOW THE CROWN,1200.0,EDP,14.36,1552.0,1946.0,2149.0,2163.0,17.0,879046.0,999860.0,98.0,0.0,721.0,79.0
Chinese Snowy Dance,556.0,EDP,14.34,1317.0,1649.0,1821.0,1833.0,16.0,887124.0,999880.0,690.0,0.0,611.0,22.0
True Blue,571.0,EDP,14.3,1276.0,1636.0,1808.0,1818.0,16.0,877116.0,999900.0,809.0,0.0,606.0,9.0
Engraved Mark,580.0,EDP,14.29,1216.0,1522.0,1681.0,1692.0,15.0,889374.0,999890.0,798.0,0.0,564.0,6.0
Starlight Fantasia (Endorphins Mix),647.0,EDP,14.29,1310.0,1593.0,1756.0,1770.0,15.0,902794.0,999860.0,574.0,0.0,590.0,14.0
Samurai Shogun vs. Master Ninja,636.0,EDP,14.25,1119.0,1458.0,1612.0,1620.0,15.0,869565.0,999920.0,710.0,0.0,540.0,10.0
suspicions,1216.0,EDP,14.24,1750.0,2203.0,2433.0,2448.0,18.0,881525.0,999370.0,127.0,0.0,816.0,45.0
osaka EVOLVED -毎度、おおきに！- (TYPE2),460.0,EDP,14.21,945.0,1225.0,1355.0,1362.0,15.0,870436.0,999930.0,439.0,0.0,454.0,17.0
Astrogazer,728.0,EDP,14.2,1171.0,1474.0,1628.0,1638.0,15.0,886770.0,999900.0,1056.0,0.0,546.0,8.0
PARANOIA survivor,126.0,DDP,14.19,755.0,920.0,1015.0,1023.0,11.0,903986.0,999920.0,263.0,0.0,341.0,3.0
Triple Cross,1032.0,EDP,14.17,1382.0,1690.0,1864.0,1878.0,17.0,900413.0,999860.0,428.0,0.0,626.0,10.0
Megalara Garuda,1088.0,CSP,14.11,1567.0,2130.0,2358.0,2367.0,18.0,841675.0,999910.0,777.0,0.0,789.0,55.0
PANIC HOLIC,956.0,EDP,14.11,1326.0,1611.0,1777.0,1791.0,16.0,902529.0,999860.0,435.0,0.0,597.0,16.0
Over The &ldquo;Period&rdquo;,648.0,BDP,14.1,873.0,1107.0,1223.0,1230.0,12.0,877326.0,999930.0,825.0,0.0,410.0,37.0
Rave Accelerator,972.0,EDP,14.07,1342.0,1614.0,1779.0,1794.0,16.0,906963.0,999850.0,400.0,0.0,598.0,20.0
bag,104.0,EDP,14.07,743.0,972.0,1075.0,1080.0,13.0,869956.0,999950.0,600.0,0.0,360.0,0.0
paparazzi,1018.0,EDP,14.06,1406.0,1792.0,1981.0,1992.0,15.0,879186.0,999890.0,402.0,0.0,664.0,14.0
I'm so Happy,359.0,CDP,14.05,1151.0,1468.0,1623.0,1632.0,16.0,878890.0,999910.0,803.0,0.0,544.0,16.0
tokyoEVOLVED (TYPE1),462.0,DDP,14.02,792.0,950.0,1047.0,1056.0,13.0,910444.0,999910.0,275.0,0.0,352.0,9.0
osaka EVOLVED -毎度、おおきに！- (TYPE3),461.0,DDP,14.01,865.0,1050.0,1158.0,1167.0,12.0,900445.0,999910.0,212.0,0.0,389.0,30.0
エンドルフィン,626.0,EDP,13.96,1260.0,1485.0,1634.0,1650.0,15.0,913168.0,999840.0,944.0,0.0,550.0,52.0
KIMONO&hearts;PRINCESS,361.0,EDP,13.94,960.0,1323.0,1465.0,1470.0,16.0,840513.0,999950.0,903.0,0.0,490.0,17.0
STAY GOLD,1072.0,EDP,13.93,1160.0,1404.0,1548.0,1560.0,16.0,903732.0,999880.0,331.0,0.0,520.0,22.0
NGO,250.0,CSP,13.92,822.0,1155.0,1280.0,1284.0,18.0,832253.0,999960.0,2001.0,0.0,428.0,10.0
Sparkle Dreams,1209.0,EDP,13.92,1254.0,1763.0,1953.0,1959.0,17.0,818844.0,999940.0,173.0,0.0,653.0,78.0
ZEPHYRANTHES,741.0,EDP,13.89,1279.0,1595.0,1762.0,1773.0,15.0,888520.0,999890.0,974.0,0.0,591.0,26.0
CARTOON HEROES (20th Anniversary Mix),853.0,EDP,13.87,1126.0,1422.0,1572.0,1581.0,16.0,885920.0,999910.0,509.0,0.0,527.0,2.0
SMASH,1201.0,EDP,13.84,1606.0,1822.0,1997.0,2025.0,17.0,934378.0,999720.0,127.0,0.0,675.0,31.0
Pluto Relinquish,253.0,DDP,13.82,921.0,1125.0,1242.0,1251.0,14.0,899274.0,999910.0,810.0,0.0,417.0,19.0
スカーレット警察のゲットーパトロール24時,1145.0,CDP,13.79,1647.0,2008.0,2216.0,2232.0,18.0,891050.0,999840.0,314.0,0.0,744.0,101.0
Horatio,291.0,CDP,13.77,912.0,1155.0,1277.0,1284.0,14.0,875682.0,999930.0,472.0,0.0,428.0,46.0
8000000,666.0,EDP,13.76,1106.0,1452.0,1607.0,1614.0,14.0,861431.0,999930.0,636.0,0.0,538.0,34.0
Glitch Angel,909.0,EDP,13.75,1257.0,1555.0,1717.0,1728.0,17.0,889786.0,999890.0,565.0,0.0,576.0,46.0
EGOISM 440,640.0,BDP,13.72,584.0,799.0,885.0,888.0,10.0,848084.0,999970.0,634.0,0.0,296.0,2.0
Sector,1167.0,EDP,13.71,1314.0,1563.0,1722.0,1737.0,16.0,911855.0,999850.0,257.0,0.0,579.0,27.0
New Decade,369.0,CSP,13.7,1073.0,1598.0,1772.0,1776.0,18.0,793920.0,999960.0,1650.0,0.0,592.0,49.0
Pluto Relinquish,253.0,CSP,13.7,1138.0,1549.0,1716.0,1722.0,18.0,846332.0,999940.0,1704.0,0.0,574.0,17.0
桜,141.0,CDP,13.66,801.0,953.0,1050.0,1059.0,11.0,915887.0,999910.0,428.0,0.0,353.0,1.0
SUPER SAMURAI,315.0,EDP,13.64,1096.0,1368.0,1512.0,1521.0,16.0,888436.0,999910.0,670.0,0.0,507.0,22.0
Another Phase,526.0,CDP,13.64,1220.0,1522.0,1682.0,1692.0,15.0,886298.0,999900.0,551.0,0.0,564.0,38.0
Battle Against a True Hero,1211.0,DDP,13.6,876.0,1074.0,1186.0,1194.0,12.0,884045.0,999920.0,211.0,0.0,398.0,80.0
灼熱Beach Side Bunny,615.0,EDP,13.55,1243.0,1609.0,1780.0,1788.0,15.0,871904.0,999920.0,1063.0,0.0,596.0,13.0
ユメブキ,1024.0,EDP,13.49,1282.0,1601.0,1769.0,1779.0,15.0,890529.0,999900.0,455.0,0.0,593.0,6.0
